"Threshold","Variables","TrainingDataSize","avgProfit","avgHitRate","avgBets"
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm","Max",-23.3333333333333,0.652777777777778,3.66666666666667
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm","Med",-158.666666666667,0.562962962962963,15
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm","Min",61.3333333333333,0.5651295384054,43.6666666666667
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Low",-77,0.382323232323232,19.6666666666667
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Max",-100,NA,1
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Med",-87.3333333333333,0.366666666666667,10
"Max","MFTAGt , MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-444,0.384902597402597,36.3333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Low",-127.666666666667,0.305555555555556,20.6666666666667
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Max",-33.3333333333333,NA,0.333333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Med",-256.666666666667,0.262896825396825,10.3333333333333
"Max","MFTAGt , MFTHGt , MFTAGm , OddO2.5","Min",-423.333333333333,0.330257936507937,34.6666666666667
"Max","MFTAGt , MFTHGt , MFTHGm","Low",244.666666666667,0.571255060728745,30.3333333333333
"Max","MFTAGt , MFTHGt , MFTHGm","Max",-105.333333333333,0.527777777777778,5.33333333333333
"Max","MFTAGt , MFTHGt , MFTHGm","Med",161.666666666667,0.552564102564103,20.3333333333333
"Max","MFTAGt , MFTHGt , MFTHGm","Min",123,0.551065821256039,48.3333333333333
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Low",-326,0.325220458553792,19.6666666666667
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Max",-100,NA,1
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Med",-82.6666666666666,0.394444444444444,10
"Max","MFTAGt , MFTHGt , MFTHGm , OddO2.5","Min",-564,0.350523119392685,35
"Max","MFTAGt , MFTHGt , OddO2.5","Low",-206.666666666667,0.343862433862434,26.6666666666667
"Max","MFTAGt , MFTHGt , OddO2.5","Max",-43.3333333333333,0.416666666666667,2
"Max","MFTAGt , MFTHGt , OddO2.5","Med",-358.666666666667,0.311296296296296,15.6666666666667
"Max","MFTAGt , MFTHGt , OddO2.5","Min",-509,0.339798570500325,39.3333333333333
"Max","MFTAGt , OddO2.5","Low",-140.666666666667,0.317760942760943,25.3333333333333
"Max","MFTAGt , OddO2.5","Max",-126.666666666667,0.0833333333333333,2
"Max","MFTAGt , OddO2.5","Med",-317.666666666667,0.254409171075838,14.6666666666667
"Max","MFTAGt , OddO2.5","Min",-440,0.315740740740741,37.3333333333333
"Max","MFTHGm","Low",-331.666666666667,0.513126361655773,28
"Max","MFTHGm","Max",120,0.638888888888889,6.33333333333333
"Max","MFTHGm","Med",-15.3333333333333,0.587723387723388,18
"Max","MFTHGm","Min",-475,0.507560207991242,39.6666666666667
"Max","MFTHGm , OddO2.5","Low",-358.333333333333,0.264840714840715,15.3333333333333
"Max","MFTHGm , OddO2.5","Max",-66.6666666666667,NA,0.666666666666667
"Max","MFTHGm , OddO2.5","Med",-173.333333333333,0.293650793650794,8.66666666666667
"Max","MFTHGm , OddO2.5","Min",-713,0.256216931216931,23
"Max","MFTHGt","Low",-106.666666666667,0.430409356725146,15.3333333333333
"Max","MFTHGt","Max",-4.00000000000001,0.555555555555556,3.66666666666667
"Max","MFTHGt","Med",-162.333333333333,0.429059829059829,12.3333333333333
"Max","MFTHGt","Min",-201.333333333333,0.448005698005698,23
"Max","MFTHGt , MFTAGm","Low",0.333333333333333,0.507309941520468,22.6666666666667
"Max","MFTHGt , MFTAGm","Max",18,0.685185185185185,4.33333333333333
"Max","MFTHGt , MFTAGm","Med",-18.3333333333333,0.617592592592593,14.6666666666667
"Max","MFTHGt , MFTAGm","Min",95.3333333333333,0.567083842083842,38
"Max","MFTHGt , MFTAGm , MFTHGm","Low",-193.333333333333,0.549304907148044,22
"Max","MFTHGt , MFTAGm , MFTHGm","Max",-47.6666666666667,0.527777777777778,4.66666666666667
"Max","MFTHGt , MFTAGm , MFTHGm","Med",-71.6666666666666,0.631481481481482,12.3333333333333
"Max","MFTHGt , MFTAGm , MFTHGm","Min",-201.333333333333,0.546073717948718,39.3333333333333
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Low",-181,0.368398268398268,18
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Max",-66.6666666666667,NA,0.666666666666667
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Med",-136.666666666667,0.376984126984127,9.66666666666667
"Max","MFTHGt , MFTAGm , MFTHGm , OddO2.5","Min",-516.333333333333,0.348261460761461,31.3333333333333
"Max","MFTHGt , MFTAGm , OddO2.5","Low",-208.333333333333,0.316666666666667,17.3333333333333
"Max","MFTHGt , MFTAGm , OddO2.5","Max",-33.3333333333333,NA,0.333333333333333
"Max","MFTHGt , MFTAGm , OddO2.5","Med",-256.666666666667,0.26984126984127,8.66666666666667
"Max","MFTHGt , MFTAGm , OddO2.5","Min",-409,0.334854497354497,27
"Max","MFTHGt , MFTHGm","Low",-266,0.483625730994152,16.6666666666667
"Max","MFTHGt , MFTHGm","Max",2.00000000000001,NA,2.66666666666667
"Max","MFTHGt , MFTHGm","Med",-161,0.478835978835979,9.33333333333333
"Max","MFTHGt , MFTHGm","Min",-420,0.457524366471735,29.6666666666667
"Max","MFTHGt , MFTHGm , OddO2.5","Low",-308.333333333333,0.34241452991453,16.3333333333333
"Max","MFTHGt , MFTHGm , OddO2.5","Max",-33.3333333333333,NA,0.333333333333333
"Max","MFTHGt , MFTHGm , OddO2.5","Med",-73.3333333333333,0.388888888888889,7.66666666666667
"Max","MFTHGt , MFTHGm , OddO2.5","Min",-543.666666666667,0.360449735449735,26.3333333333333
"Max","MFTHGt , OddO2.5","Low",-137.666666666667,0.296191553544495,18.6666666666667
"Max","MFTHGt , OddO2.5","Max",-45.6666666666667,NA,1.33333333333333
"Max","MFTHGt , OddO2.5","Med",-352.333333333333,0.193452380952381,9.66666666666667
"Max","MFTHGt , OddO2.5","Min",-420.333333333333,0.285937986305633,25.6666666666667
"Max","OddO2.5","Low",-133.333333333333,0.277637485970819,18.6666666666667
"Max","OddO2.5","Max",-79,0.166666666666667,1.66666666666667
"Max","OddO2.5","Med",-327.333333333333,0.179563492063492,10.3333333333333
"Max","OddO2.5","Min",-375.333333333333,0.26,24.6666666666667
